Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
ELEC04711,Ekta Kumar,Home Appliances,Refrigerators,Mumbai,18-03-2020,West,76151.76,0.1,4504.12,Maharashtra
ELEC01789,Divya Joshi,Audio & Headphones,Home Theatre,Delhi,18-03-2020,North,38827.65,0.35,-1329.31,Delhi
ELEC04951,Rohit Reddy,Mobiles & Tablets,Feature Phones,Bhubaneswar,18-03-2020,East,8538.93,0.15,367.76,Odisha
ELEC03010,Neha Das,Wearables & Fitness,Wireless Earbuds,Gurgaon,19-03-2020,North,7838.48,0.15,1584.52,Haryana
ELEC00701,Lalita Menon,Wearables & Fitness,Smart Glasses,Ranchi,19-03-2020,East,13370.12,0.4,-467.34,Jharkhand
ELEC01087,Arjun Mishra,Networking,Routers,Indore,19-03-2020,Central,16790.82,0.15,112.99,Madhya Pradesh
ELEC02011,Rohit Gupta,Home Appliances,Geysers,Bhubaneswar,20-03-2020,East,9963.45,0.1,1056.87,Odisha
ELEC00576,Farhan Sinha,Televisions,Projectors,Mumbai,20-03-2020,West,197450.8,0.05,6178.37,Maharashtra
ELEC02295,Vishal Gupta,Laptops & Computers,Laptops,Mumbai,20-03-2020,West,98277.42,0.05,13718.43,Maharashtra
ELEC04892,Deepika Malhotra,Home Appliances,Washing Machines,Raipur,20-03-2020,Central,18675.85,0.3,-636.6,Chhattisgarh
ELEC03290,Priya Patel,Networking,Switches,Surat,20-03-2020,West,7415.15,0.2,-256.33,Gujarat
ELEC04660,Ananya Rao,Audio & Headphones,Headphones,Thiruvananthapuram,20-03-2020,South,55579.52,0.05,11252.47,Kerala
ELEC01465,Chirag Banerjee,Cameras & Photography,DSLR Cameras,Gurgaon,20-03-2020,North,119857.81,0.4,-15901.3,Haryana
ELEC02117,Bhavna Tiwari,Home Appliances,Microwaves,Pune,21-03-2020,West,52196.56,0.3,-1834.82,Maharashtra
ELEC01362,Amit Bose,Mobiles & Tablets,Mobile Accessories,Kolkata,21-03-2020,East,25389.56,0.3,-3422.99,West Bengal
ELEC01818,Deepika Pillai,Televisions,Smart TVs,Raipur,21-03-2020,Central,151488.17,0.1,13497.93,Chhattisgarh
ELEC02136,Riya Joshi,Laptops & Computers,Desktops,Mysuru,21-03-2020,South,83451.55,0.1,4235.1,Karnataka
ELEC01252,Nikhil Nair,Cameras & Photography,Tripods,Patna,21-03-2020,East,21370.72,0.15,-485.16,Bihar
ELEC00046,Quamar Rajan,Audio & Headphones,Soundbars,Kochi,22-03-2020,South,6326.1,0.2,208.32,Kerala
ELEC03108,Aarav Krishnan,Home Appliances,Geysers,Surat,22-03-2020,West,58519.52,0.3,-1290.19,Gujarat
ELEC01930,Divya Ghosh,Networking,Network Adapters,Chandigarh,22-03-2020,North,10987.24,0.1,1307.05,Punjab
ELEC00406,Kunal Sinha,Laptops & Computers,Desktops,Ahmedabad,23-03-2020,West,117525.34,0.2,6341.43,Gujarat
ELEC01014,Chirag Nair,Laptops & Computers,Storage Devices,Chandigarh,23-03-2020,North,146868.73,0.05,5600.1,Punjab
ELEC04880,Rahul Krishnan,Televisions,Smart TVs,Ranchi,23-03-2020,East,115535.01,0.3,-12395.5,Jharkhand
ELEC02609,Riya Sinha,Home Appliances,Geysers,Surat,23-03-2020,West,74998.84,0.05,3253.77,Gujarat
ELEC01825,Sneha Iyer,Audio & Headphones,Earphones,Nashik,23-03-2020,West,31255.3,0.2,394.53,Maharashtra
ELEC04502,Aarav Banerjee,Mobiles & Tablets,Tablets,Hyderabad,24-03-2020,South,15364.8,0.15,410.48,Telangana
ELEC00883,Bhavna Rao,Laptops & Computers,Storage Devices,Chennai,24-03-2020,South,23532.7,0.25,134.36,Tamil Nadu
ELEC02057,Shruti Pillai,Networking,Network Adapters,Patna,24-03-2020,East,18163.86,0.2,-416.42,Bihar
ELEC02968,Rajan Iyer,Audio & Headphones,Home Theatre,Thiruvananthapuram,24-03-2020,South,50634.3,0.0,11920.03,Kerala
ELEC00082,Chirag Menon,Laptops & Computers,Monitors,Noida,25-03-2020,North,146537.92,0.05,20432.38,Uttar Pradesh
ELEC03600,Riya Tiwari,Audio & Headphones,Soundbars,Bengaluru,25-03-2020,South,10448.14,0.3,-115.98,Karnataka
ELEC01905,Vishal Ghosh,Televisions,Projectors,Bhopal,26-03-2020,Central,18804.56,0.3,-645.25,Madhya Pradesh
ELEC02346,Amit Shah,Networking,Switches,Guwahati,26-03-2020,East,10592.86,0.4,-662.58,Assam
ELEC03380,Vaishnavi Rajan,Networking,Switches,Mysuru,26-03-2020,South,15091.1,0.1,1363.48,Karnataka
ELEC02612,Tanvi Bose,Laptops & Computers,Desktops,Vadodara,26-03-2020,West,22540.25,0.0,1530.12,Gujarat
ELEC03716,Chirag Iyer,Televisions,LED TVs,Bhopal,26-03-2020,Central,27937.49,0.25,-680.63,Madhya Pradesh
ELEC01068,Tanvi Menon,Home Appliances,Geysers,Lucknow,27-03-2020,North,22063.6,0.25,-1740.9,Uttar Pradesh
ELEC03692,Sanjay Rao,Home Appliances,Air Conditioners,Indore,28-03-2020,Central,37750.24,0.1,3563.34,Madhya Pradesh
ELEC01936,Om Das,Wearables & Fitness,Smart Glasses,Noida,28-03-2020,North,41304.64,0.2,2531.08,Uttar Pradesh
ELEC04991,Dhruv Nair,Wearables & Fitness,Smartwatches,Bengaluru,29-03-2020,South,33192.94,0.3,1060.04,Karnataka
ELEC04510,Tejas Singh,Televisions,Projectors,Thiruvananthapuram,30-03-2020,South,21961.0,0.35,-3102.98,Kerala
ELEC04414,Vikram Das,Laptops & Computers,Laptops,Jaipur,01-04-2020,North,158865.63,0.0,12209.76,Rajasthan
ELEC04635,Jaya Verma,Wearables & Fitness,Smart Glasses,Patna,01-04-2020,East,22908.9,0.25,2131.73,Bihar
ELEC02550,Quamar Malhotra,Gaming,Gaming Peripherals,Noida,02-04-2020,North,26522.81,0.25,712.92,Uttar Pradesh
ELEC04981,Sakshi Pillai,Laptops & Computers,Storage Devices,Mumbai,02-04-2020,West,70929.73,0.35,-4974.48,Maharashtra
ELEC00898,Aditya Yadav,Wearables & Fitness,Smart Glasses,Mysuru,02-04-2020,South,33911.35,0.2,1495.37,Karnataka
ELEC03208,Rajan Sinha,Gaming,Games & Software,Vadodara,02-04-2020,West,27544.3,0.2,1925.43,Gujarat
ELEC00279,Dhruv Patel,Cameras & Photography,DSLR Cameras,Bhubaneswar,02-04-2020,East,80095.82,0.0,14363.48,Odisha
ELEC02640,Kunal Patel,Audio & Headphones,Headphones,Bhopal,03-04-2020,Central,4304.49,0.1,100.82,Madhya Pradesh
ELEC00095,Gaurav Reddy,Televisions,LED TVs,Jaipur,03-04-2020,North,50604.3,0.0,6323.63,Rajasthan
ELEC04409,Riya Gupta,Wearables & Fitness,Fitness Bands,Mumbai,03-04-2020,West,8431.82,0.2,1245.26,Maharashtra
ELEC03723,Ekta Das,Televisions,LED TVs,Hyderabad,03-04-2020,South,165482.65,0.25,-4238.39,Telangana
ELEC02839,Bhavna Das,Laptops & Computers,Computer Peripherals,Noida,03-04-2020,North,88774.81,0.35,-4057.97,Uttar Pradesh
ELEC03260,Deepika Nair,Gaming,Gaming Laptops,Bengaluru,03-04-2020,South,68938.18,0.2,1748.04,Karnataka
ELEC00391,Aarav Joshi,Laptops & Computers,Desktops,Nashik,04-04-2020,West,135414.15,0.0,7665.21,Maharashtra
ELEC02149,Quamar Rao,Mobiles & Tablets,Tablets,Kolkata,04-04-2020,East,21563.42,0.3,-1724.78,West Bengal
ELEC00394,Radhika Bose,Home Appliances,Refrigerators,Nagpur,04-04-2020,West,46926.54,0.0,3440.41,Maharashtra
ELEC02067,Nikhil Rao,Laptops & Computers,Desktops,Vadodara,05-04-2020,West,30781.15,0.0,2604.96,Gujarat
ELEC01697,Ishaan Das,Mobiles & Tablets,Tablets,Mumbai,05-04-2020,West,4117.19,0.35,-680.2,Maharashtra
ELEC03607,Harini Tiwari,Televisions,Smart TVs,Delhi,05-04-2020,North,158143.64,0.0,21294.35,Delhi
ELEC02974,Radhika Krishnan,Wearables & Fitness,Smart Glasses,Coimbatore,05-04-2020,South,9579.63,0.25,816.67,Tamil Nadu
ELEC02944,Aarav Tiwari,Gaming,Gaming Consoles,Jaipur,05-04-2020,North,7418.94,0.15,231.26,Rajasthan
ELEC00014,Aryan Pillai,Home Appliances,Washing Machines,Amritsar,06-04-2020,North,80791.81,0.1,4543.6,Punjab
ELEC03823,Farhan Yadav,Cameras & Photography,Mirrorless Cameras,Guwahati,06-04-2020,East,179023.94,0.0,34656.68,Assam
ELEC03705,Anjali Chauhan,Laptops & Computers,Monitors,Raipur,07-04-2020,Central,28734.91,0.35,-2586.34,Chhattisgarh
ELEC03498,Harini Pillai,Networking,Modems,Lucknow,07-04-2020,North,8111.9,0.3,-746.06,Uttar Pradesh
ELEC00612,Uday Yadav,Networking,Network Adapters,Coimbatore,07-04-2020,South,15792.53,0.2,42.1,Tamil Nadu
ELEC01239,Nikhil Iyer,Cameras & Photography,Action Cameras,Ahmedabad,07-04-2020,West,42892.76,0.25,1023.15,Gujarat
ELEC02588,Bhavna Mishra,Wearables & Fitness,Fitness Bands,Amritsar,08-04-2020,North,4734.3,0.15,932.23,Punjab
ELEC03990,Quamar Ghosh,Home Appliances,Washing Machines,Lucknow,08-04-2020,North,57499.49,0.1,420.36,Uttar Pradesh
ELEC03789,Lalita Krishnan,Cameras & Photography,DSLR Cameras,Surat,09-04-2020,West,21452.42,0.25,-1098.57,Gujarat
ELEC02055,Aryan Joshi,Home Appliances,Refrigerators,Lucknow,10-04-2020,North,16402.06,0.15,585.38,Uttar Pradesh
ELEC00407,Shruti Bose,Home Appliances,Washing Machines,Delhi,10-04-2020,North,9681.43,0.15,831.56,Delhi
ELEC02351,Radhika Chauhan,Laptops & Computers,Monitors,Jaipur,10-04-2020,North,53223.22,0.2,4089.38,Rajasthan
ELEC02837,Farhan Sinha,Televisions,Smart TVs,Pune,11-04-2020,West,90903.54,0.4,-9147.75,Maharashtra
ELEC00034,Riya Verma,Televisions,Smart TVs,Jaipur,12-04-2020,North,88644.49,0.4,-17080.47,Rajasthan
ELEC03402,Nikhil Das,Mobiles & Tablets,Mobile Accessories,Visakhapatnam,12-04-2020,South,4389.11,0.2,-57.26,Andhra Pradesh
ELEC04567,Tanvi Kumar,Home Appliances,Air Conditioners,Patna,12-04-2020,East,30531.28,0.1,3266.58,Bihar
ELEC02180,Geeta Singh,Networking,Switches,Raipur,13-04-2020,Central,14209.06,0.35,-296.22,Chhattisgarh
ELEC00989,Deepika Tiwari,Mobiles & Tablets,Tablets,Guwahati,13-04-2020,East,64721.5,0.4,-7468.83,Assam
ELEC04582,Anjali Das,Home Appliances,Microwaves,Visakhapatnam,13-04-2020,South,44352.6,0.0,6373.31,Andhra Pradesh
ELEC00531,Riya Sinha,Mobiles & Tablets,Tablets,Gurgaon,14-04-2020,North,51804.69,0.1,-746.42,Haryana
ELEC03459,Shalini Sharma,Audio & Headphones,Home Theatre,Pune,14-04-2020,West,10638.5,0.35,-1031.54,Maharashtra
ELEC03805,Kavya Krishnan,Home Appliances,Washing Machines,Ahmedabad,14-04-2020,West,25088.5,0.35,-3189.45,Gujarat
ELEC01649,Amit Menon,Televisions,OLED TVs,Pune,14-04-2020,West,43080.41,0.35,-4923.55,Maharashtra
ELEC01480,Zara Menon,Networking,Modems,Mysuru,15-04-2020,South,13019.47,0.05,2526.96,Karnataka
ELEC01029,Shalini Gupta,Laptops & Computers,Monitors,Amritsar,16-04-2020,North,24377.41,0.25,-1494.58,Punjab
ELEC04605,Vaishnavi Nair,Networking,Modems,Mysuru,16-04-2020,South,11322.43,0.3,231.16,Karnataka
ELEC03416,Ananya Yadav,Televisions,Smart TVs,Patna,17-04-2020,East,28726.43,0.0,1345.08,Bihar
ELEC03205,Sanvi Krishnan,Home Appliances,Air Conditioners,Thiruvananthapuram,17-04-2020,South,71788.95,0.1,7387.94,Kerala
ELEC01400,Dhruv Gupta,Cameras & Photography,DSLR Cameras,Nagpur,18-04-2020,West,77852.22,0.15,1189.8,Maharashtra
ELEC03220,Tanvi Krishnan,Wearables & Fitness,Smart Glasses,Bhubaneswar,18-04-2020,East,21469.18,0.1,2278.6,Odisha
ELEC02254,Deepika Banerjee,Gaming,Games & Software,Indore,18-04-2020,Central,48641.33,0.4,-6879.14,Madhya Pradesh
ELEC00436,Sneha Kumar,Gaming,Gaming Consoles,Visakhapatnam,19-04-2020,South,35448.49,0.1,3444.56,Andhra Pradesh
ELEC04026,Ekta Tiwari,Home Appliances,Refrigerators,Lucknow,19-04-2020,North,18284.7,0.35,-2555.04,Uttar Pradesh
ELEC02480,Rajan Rajan,Gaming,Gaming Laptops,Coimbatore,19-04-2020,South,58023.7,0.2,-402.0,Tamil Nadu
ELEC04865,Uday Reddy,Audio & Headphones,Soundbars,Mumbai,19-04-2020,West,7825.37,0.1,1574.64,Maharashtra
ELEC04137,Bhavna Sinha,Wearables & Fitness,Fitness Bands,Raipur,19-04-2020,Central,25833.06,0.15,2096.89,Chhattisgarh
ELEC02299,Deepika Joshi,Gaming,Gaming Consoles,Pune,20-04-2020,West,18397.43,0.0,2306.56,Maharashtra
ELEC01581,Rohit Menon,Networking,Switches,Visakhapatnam,20-04-2020,South,21430.44,0.1,901.82,Andhra Pradesh
ELEC04655,Aarav Singh,Wearables & Fitness,Fitness Bands,Mumbai,21-04-2020,West,20225.71,0.3,2008.03,Maharashtra
ELEC00509,Sanjay Krishnan,Cameras & Photography,Tripods,Nagpur,21-04-2020,West,73529.96,0.35,151.24,Maharashtra
ELEC03083,Tanvi Yadav,Cameras & Photography,Action Cameras,Amritsar,21-04-2020,North,32953.6,0.25,695.43,Punjab
ELEC00171,Shruti Sinha,Cameras & Photography,Tripods,Ahmedabad,22-04-2020,West,78477.28,0.2,-4138.36,Gujarat
ELEC00832,Rohit Rao,Networking,Switches,Gurgaon,22-04-2020,North,18808.53,0.05,2924.3,Haryana
ELEC03858,Rahul Singh,Mobiles & Tablets,Mobile Accessories,Guwahati,22-04-2020,East,51291.21,0.05,2758.06,Assam
ELEC03926,Aarav Pillai,Mobiles & Tablets,Feature Phones,Bhubaneswar,23-04-2020,East,66034.84,0.25,-5009.9,Odisha
ELEC03836,Lalita Shah,Mobiles & Tablets,Feature Phones,Mumbai,23-04-2020,West,19760.2,0.0,2380.13,Maharashtra
ELEC03803,Kunal Patel,Cameras & Photography,Tripods,Amritsar,23-04-2020,North,90369.37,0.1,9522.02,Punjab
ELEC03888,Geeta Banerjee,Audio & Headphones,Headphones,Amritsar,24-04-2020,North,13265.02,0.35,339.56,Punjab
ELEC01977,Vishal Bose,Home Appliances,Washing Machines,Mumbai,26-04-2020,West,41873.54,0.4,-3528.69,Maharashtra
ELEC01726,Sneha Das,Home Appliances,Washing Machines,Raipur,26-04-2020,Central,51154.84,0.35,-2620.55,Chhattisgarh
ELEC04020,Kunal Mehta,Televisions,LED TVs,Indore,26-04-2020,Central,111512.24,0.35,-7703.15,Madhya Pradesh
ELEC03414,Manish Rao,Audio & Headphones,Soundbars,Indore,26-04-2020,Central,36876.94,0.3,3351.07,Madhya Pradesh
ELEC01214,Kavya Yadav,Laptops & Computers,Laptops,Raipur,27-04-2020,Central,18012.55,0.15,1832.42,Chhattisgarh
ELEC02930,Sneha Reddy,Mobiles & Tablets,Feature Phones,Visakhapatnam,27-04-2020,South,25688.59,0.4,-2744.27,Andhra Pradesh
ELEC01255,Rahul Iyer,Networking,Network Adapters,Patna,27-04-2020,East,12733.66,0.3,671.28,Bihar
ELEC04280,Naina Iyer,Home Appliances,Geysers,Coimbatore,28-04-2020,South,22038.84,0.0,2233.84,Tamil Nadu
ELEC03307,Dhruv Ghosh,Laptops & Computers,Desktops,Bengaluru,29-04-2020,South,47963.89,0.4,-8615.91,Karnataka
ELEC02594,Tejas Iyer,Laptops & Computers,Computer Peripherals,Jaipur,29-04-2020,North,53321.31,0.0,5082.31,Rajasthan
ELEC03324,Anjali Sharma,Home Appliances,Geysers,Delhi,29-04-2020,North,14964.59,0.35,-2229.46,Delhi
ELEC02017,Ananya Patel,Home Appliances,Washing Machines,Jaipur,30-04-2020,North,21887.04,0.1,1782.05,Rajasthan
ELEC02977,Kunal Kapoor,Mobiles & Tablets,Tablets,Lucknow,30-04-2020,North,62826.48,0.1,6030.15,Uttar Pradesh
ELEC01177,Lalita Banerjee,Cameras & Photography,Tripods,Ahmedabad,30-04-2020,West,81973.26,0.15,4033.42,Gujarat
ELEC04285,Dhruv Menon,Wearables & Fitness,Smart Glasses,Jaipur,30-04-2020,North,21614.47,0.0,6072.41,Rajasthan
ELEC02757,Harini Patel,Televisions,OLED TVs,Ahmedabad,01-05-2020,West,61867.75,0.15,3144.28,Gujarat
ELEC01442,Rohit Pillai,Cameras & Photography,DSLR Cameras,Thiruvananthapuram,01-05-2020,South,5534.57,0.3,-433.13,Kerala
ELEC04304,Harini Joshi,Laptops & Computers,Desktops,Ahmedabad,01-05-2020,West,147311.87,0.1,14454.57,Gujarat
ELEC03370,Lalita Shah,Gaming,Gaming Peripherals,Ahmedabad,02-05-2020,West,42630.11,0.4,-2793.84,Gujarat
ELEC03216,Vishal Verma,Laptops & Computers,Storage Devices,Bengaluru,02-05-2020,South,24853.74,0.4,-1723.39,Karnataka
ELEC04669,Radhika Chauhan,Wearables & Fitness,Wireless Earbuds,Amritsar,02-05-2020,North,29193.73,0.2,2923.57,Punjab
ELEC00399,Siddharth Malhotra,Wearables & Fitness,Smart Glasses,Mumbai,02-05-2020,West,3967.41,0.4,224.65,Maharashtra
ELEC01128,Farhan Patel,Laptops & Computers,Monitors,Mumbai,02-05-2020,West,34062.12,0.3,-559.07,Maharashtra
ELEC02496,Sanjay Mishra,Wearables & Fitness,Fitness Bands,Noida,03-05-2020,North,3324.7,0.4,69.27,Uttar Pradesh
ELEC01030,Divya Reddy,Televisions,OLED TVs,Delhi,04-05-2020,North,76076.4,0.4,-11700.11,Delhi
ELEC02380,Harini Ghosh,Audio & Headphones,Earphones,Bhubaneswar,04-05-2020,East,40421.2,0.25,2944.42,Odisha
ELEC00028,Harini Gupta,Wearables & Fitness,Wireless Earbuds,Chandigarh,04-05-2020,North,26218.8,0.0,6152.84,Punjab
ELEC02868,Tanvi Mehta,Audio & Headphones,Earphones,Chennai,05-05-2020,South,14090.77,0.35,-1545.07,Tamil Nadu
ELEC00754,Harini Chauhan,Wearables & Fitness,Smartwatches,Jaipur,05-05-2020,North,23313.91,0.3,-338.48,Rajasthan
ELEC01693,Om Verma,Mobiles & Tablets,Feature Phones,Mysuru,05-05-2020,South,57310.9,0.1,4430.7,Karnataka
ELEC03944,Meera Patel,Mobiles & Tablets,Mobile Accessories,Indore,05-05-2020,Central,50094.19,0.15,2221.15,Madhya Pradesh
ELEC01562,Ishan Chauhan,Networking,Routers,Chandigarh,05-05-2020,North,16480.35,0.3,-481.48,Punjab
ELEC00771,Chirag Reddy,Cameras & Photography,Action Cameras,Bhopal,05-05-2020,Central,27800.3,0.2,1565.59,Madhya Pradesh
ELEC02131,Tejas Tiwari,Audio & Headphones,Bluetooth Speakers,Coimbatore,06-05-2020,South,18083.65,0.1,2045.92,Tamil Nadu
ELEC01841,Kavya Patel,Televisions,Smart TVs,Ranchi,06-05-2020,East,132901.32,0.2,-6143.51,Jharkhand
ELEC01009,Aryan Patel,Home Appliances,Air Conditioners,Indore,07-05-2020,Central,8383.17,0.3,-186.97,Madhya Pradesh
ELEC00070,Tanvi Das,Audio & Headphones,Headphones,Patna,07-05-2020,East,2893.47,0.3,-97.87,Bihar
ELEC02176,Shruti Banerjee,Televisions,Smart TVs,Guwahati,08-05-2020,East,5149.64,0.4,-761.58,Assam
ELEC02704,Riya Chauhan,Gaming,Gaming Laptops,Kochi,08-05-2020,South,1114.33,0.4,-123.06,Kerala
ELEC00562,Vikram Joshi,Audio & Headphones,Soundbars,Bhubaneswar,08-05-2020,East,56368.7,0.0,6976.41,Odisha
ELEC04883,Om Kumar,Networking,Switches,Raipur,09-05-2020,Central,2771.76,0.25,-143.16,Chhattisgarh
ELEC00501,Suresh Verma,Audio & Headphones,Soundbars,Bhubaneswar,09-05-2020,East,52485.3,0.05,11941.39,Odisha
ELEC00324,Vikram Singh,Audio & Headphones,Soundbars,Coimbatore,09-05-2020,South,8334.74,0.2,168.58,Tamil Nadu
ELEC03209,Rohit Iyer,Televisions,LED TVs,Mumbai,10-05-2020,West,6842.4,0.1,473.18,Maharashtra
ELEC03372,Priya Joshi,Cameras & Photography,Action Cameras,Pune,10-05-2020,West,128154.39,0.0,13468.42,Maharashtra
ELEC01690,Rajan Krishnan,Wearables & Fitness,Wireless Earbuds,Amritsar,13-05-2020,North,50278.44,0.05,7086.05,Punjab
ELEC02345,Vaishnavi Rao,Wearables & Fitness,Wireless Earbuds,Mumbai,13-05-2020,West,30313.89,0.35,1246.54,Maharashtra
ELEC00482,Rajan Kumar,Home Appliances,Microwaves,Nashik,13-05-2020,West,10256.76,0.3,-662.24,Maharashtra
ELEC02708,Shruti Yadav,Gaming,Games & Software,Ranchi,13-05-2020,East,60358.54,0.1,5721.89,Jharkhand
ELEC01057,Uday Tiwari,Laptops & Computers,Laptops,Ahmedabad,13-05-2020,West,115972.41,0.3,-9626.65,Gujarat
ELEC01655,Kavya Kumar,Audio & Headphones,Soundbars,Guwahati,14-05-2020,East,412.85,0.4,-27.21,Assam
ELEC03825,Aarav Sinha,Wearables & Fitness,Smartwatches,Mysuru,14-05-2020,South,34829.77,0.0,7437.02,Karnataka
ELEC04885,Riya Patel,Mobiles & Tablets,Tablets,Nashik,15-05-2020,West,5158.41,0.2,-382.73,Maharashtra
ELEC01123,Tanvi Joshi,Mobiles & Tablets,Mobile Accessories,Vadodara,15-05-2020,West,79517.15,0.0,7513.27,Gujarat
ELEC00858,Zara Iyer,Laptops & Computers,Desktops,Mysuru,15-05-2020,South,28430.23,0.35,-333.85,Karnataka
ELEC01997,Meera Sharma,Audio & Headphones,Soundbars,Bhopal,15-05-2020,Central,26367.03,0.2,4168.24,Madhya Pradesh
ELEC03950,Farhan Yadav,Televisions,Projectors,Visakhapatnam,15-05-2020,South,97603.9,0.25,-42.23,Andhra Pradesh
ELEC00730,Quamar Mishra,Mobiles & Tablets,Feature Phones,Kochi,15-05-2020,South,52916.64,0.25,102.39,Kerala
ELEC03211,Nikhil Joshi,Networking,Switches,Vadodara,15-05-2020,West,11624.19,0.2,461.48,Gujarat
ELEC03802,Sanjay Reddy,Audio & Headphones,Earphones,Surat,16-05-2020,West,3386.86,0.35,-195.86,Gujarat
ELEC03421,Sneha Bose,Mobiles & Tablets,Smartphones,Thiruvananthapuram,16-05-2020,South,17476.8,0.1,1300.5,Kerala
ELEC03621,Anjali Mishra,Televisions,Projectors,Hyderabad,17-05-2020,South,44514.58,0.1,-531.94,Telangana
ELEC03020,Mahesh Rao,Mobiles & Tablets,Mobile Accessories,Jaipur,17-05-2020,North,100623.34,0.1,9821.91,Rajasthan
ELEC02045,Naina Tiwari,Wearables & Fitness,Fitness Bands,Coimbatore,17-05-2020,South,6529.52,0.35,291.82,Tamil Nadu
ELEC01126,Ishan Malhotra,Wearables & Fitness,Fitness Bands,Kolkata,18-05-2020,East,14197.39,0.25,2067.2,West Bengal
ELEC01428,Tejas Banerjee,Cameras & Photography,Mirrorless Cameras,Coimbatore,18-05-2020,South,105005.32,0.25,369.5,Tamil Nadu
ELEC02771,Bhavna Menon,Wearables & Fitness,Smartwatches,Ranchi,20-05-2020,East,52188.11,0.05,9597.18,Jharkhand
ELEC04566,Kunal Patel,Cameras & Photography,Action Cameras,Delhi,20-05-2020,North,36099.14,0.15,1821.73,Delhi
ELEC03499,Rajan Shah,Mobiles & Tablets,Feature Phones,Gurgaon,20-05-2020,North,22722.49,0.35,-1701.49,Haryana
ELEC00592,Naina Tiwari,Home Appliances,Air Conditioners,Amritsar,20-05-2020,North,32785.78,0.15,895.27,Punjab
ELEC02813,Geeta Das,Audio & Headphones,Headphones,Ranchi,20-05-2020,East,53119.31,0.1,7094.6,Jharkhand
ELEC01376,Shruti Mehta,Home Appliances,Air Conditioners,Thiruvananthapuram,20-05-2020,South,52705.86,0.4,-8623.06,Kerala
ELEC04805,Tejas Singh,Audio & Headphones,Home Theatre,Bhopal,21-05-2020,Central,10526.59,0.35,121.69,Madhya Pradesh
ELEC00021,Vikram Krishnan,Mobiles & Tablets,Feature Phones,Noida,21-05-2020,North,100440.76,0.05,2208.84,Uttar Pradesh
ELEC03903,Manish Pillai,Laptops & Computers,Laptops,Jaipur,22-05-2020,North,43620.63,0.05,2710.39,Rajasthan
ELEC03542,Radhika Reddy,Audio & Headphones,Bluetooth Speakers,Surat,22-05-2020,West,35023.77,0.25,-1710.27,Gujarat
ELEC00118,Gaurav Rajan,Networking,Switches,Chennai,22-05-2020,South,5938.72,0.4,-196.75,Tamil Nadu
ELEC04808,Tejas Yadav,Cameras & Photography,Camera Lenses,Vadodara,23-05-2020,West,81107.95,0.15,6713.87,Gujarat
ELEC02321,Shalini Rajan,Networking,Network Adapters,Indore,24-05-2020,Central,13938.71,0.4,-2157.84,Madhya Pradesh
ELEC00957,Anjali Rao,Audio & Headphones,Headphones,Mysuru,24-05-2020,South,41470.09,0.2,1021.58,Karnataka
ELEC01785,Kunal Joshi,Wearables & Fitness,Smartwatches,Mumbai,24-05-2020,West,25079.46,0.35,-2112.25,Maharashtra
ELEC04770,Riya Kumar,Home Appliances,Washing Machines,Thiruvananthapuram,24-05-2020,South,43359.19,0.2,-1177.67,Kerala
ELEC03158,Lalita Reddy,Networking,Network Adapters,Nashik,24-05-2020,West,13222.98,0.35,-413.12,Maharashtra
ELEC03562,Shalini Pillai,Mobiles & Tablets,Feature Phones,Kolkata,24-05-2020,East,45703.16,0.05,4727.33,West Bengal
ELEC03534,Bhavna Bose,Laptops & Computers,Computer Peripherals,Bengaluru,25-05-2020,South,77440.69,0.3,-7535.92,Karnataka
ELEC03849,Shruti Nair,Mobiles & Tablets,Tablets,Patna,25-05-2020,East,16616.48,0.2,872.07,Bihar
ELEC02429,Ananya Kapoor,Gaming,Gaming Consoles,Noida,25-05-2020,North,66647.16,0.1,2128.55,Uttar Pradesh
ELEC02859,Deepika Mishra,Laptops & Computers,Laptops,Visakhapatnam,25-05-2020,South,53056.63,0.15,-1749.4,Andhra Pradesh
ELEC04516,Arjun Pillai,Wearables & Fitness,Wireless Earbuds,Raipur,25-05-2020,Central,3249.18,0.0,532.35,Chhattisgarh
ELEC03273,Manish Sinha,Networking,Network Adapters,Hyderabad,26-05-2020,South,10020.85,0.2,1064.53,Telangana
ELEC03337,Dhruv Singh,Audio & Headphones,Headphones,Surat,26-05-2020,West,39075.23,0.05,6167.25,Gujarat
ELEC02548,Aarav Chauhan,Networking,Network Adapters,Raipur,26-05-2020,Central,11650.9,0.4,-1222.49,Chhattisgarh
ELEC00637,Poonam Banerjee,Home Appliances,Refrigerators,Pune,26-05-2020,West,68820.07,0.1,-186.85,Maharashtra
ELEC02891,Aditya Rajan,Cameras & Photography,Camera Lenses,Amritsar,26-05-2020,North,166021.81,0.0,21179.15,Punjab
